"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Lufingen ZH","Nein zur Umweltverantwortungsinitiative in Lufingen. Die Gemeinde hat die Vorlage mit 50,8 Prozent abgelehnt. Lufingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Lufingen (ZH)","À Lufingen, les habitants disent non à 50,8 pour cent à l'initiative sur la responsabilité environnementale. Lufingen a rejeté l'initiative, tout comme son canton.","Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 50,8 per cento di voti contrari. Lufingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 55,1 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Nürensdorf (ZH)","À Nürensdorf, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 55,1 pour cent des voix. Nürensdorf a rejeté l'initiative, tout comme son canton.","Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti al potenziamento delle strade nazionali con il 55,1 per cento di voti a sfavore. Nürensdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberembrach ZH","Oberembrach hat die Umweltverantwortungsinitiative mit 58,7 Prozent abgelehnt. Oberembrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberembrach (ZH)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Oberembrach avec 58,7 pour cent de non. Oberembrach a rejeté l'initiative, tout comme son canton.","Oberembrach (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Oberembrach, dove ha riscosso il 58,7 per cento di ""no"". Oberembrach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Opfikon ZH","74,2 Prozent der Abstimmenden in der Gemeinde Opfikon haben Ja gesagt zur Umweltverantwortungsinitiative. Opfikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Opfikon (ZH)","C'est oui à 74,2 pour cent à l'initiative sur la responsabilité environnementale à Opfikon. Opfikon a approuvé l'initiative, contrairement à son canton.","Opfikon (ZH)","Il 74,2 per cento degli elettori di Opfikon ha accolto l'iniziativa per la resposanbilità ambientale. Opfikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Rafz ZH","70,8 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben die Umweltverantwortungsinitiative angenommen. Rafz hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Rafz (ZH)","Les électeurs de Rafz valident l'initiative sur la responsabilité environnementale avec 70,8 pour cent des voix. Rafz a approuvé l'initiative, contrairement à son canton.","Rafz (ZH)","Gli elettori di Rafz si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 70,8 per cento di ""sì"". Rafz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,3 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rorbas (ZH)","À Rorbas, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 71,3 pour cent des voix. Rorbas a rejeté l'initiative, tout comme son canton.","Rorbas (ZH)","A Rorbas gli abitanti si sono opposti al potenziamento delle strade nazionali con il 71,3 per cento di voti a sfavore. Rorbas ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wallisellen ZH","Die Gemeinde Wallisellen hat die Umweltverantwortungsinitiative mit 90,4 Prozent Ja-Stimmen angenommen. Wallisellen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Wallisellen (ZH)","Les habitants de Wallisellen acceptent l'initiative sur la responsabilité environnementale avec 90,4 pour cent de oui. Wallisellen a approuvé l'initiative, contrairement à son canton.","Wallisellen (ZH)","I cittadini di Wallisellen hanno accolto l'iniziativa per la resposanbilità ambientale con il 90,4 per cento di voti a favore. Wallisellen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wasterkingen ZH","Die Stimmbevölkerung von Wasterkingen hat die Umweltverantwortungsinitiative mit 86,2 Prozent angenommen. Wasterkingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Wasterkingen (ZH)","À Wasterkingen, les habitants disent oui à 86,2 pour cent à l'initiative sur la responsabilité environnementale. Wasterkingen a approuvé l'initiative, contrairement à son canton.","Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 86,2 per cento di voti favorevoli. Wasterkingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wil ZH","Nein zur Umweltverantwortungsinitiative in Wil ZH. Die Gemeinde hat die Vorlage mit 73,4 Prozent abgelehnt. Wil ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wil (ZH)","À Wil (ZH), les habitants disent non à 73,4 pour cent à l'initiative sur la responsabilité environnementale. Wil (ZH) a rejeté l'initiative, tout comme son canton.","Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,4 per cento di voti contrari. Wil ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Winkel ZH","90,4 Prozent der Abstimmenden in der Gemeinde Winkel haben Ja gesagt zur Umweltverantwortungsinitiative. Winkel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Winkel (ZH)","C'est oui à 90,4 pour cent à l'initiative sur la responsabilité environnementale à Winkel. Winkel a approuvé l'initiative, contrairement à son canton.","Winkel (ZH)","Il 90,4 per cento degli elettori di Winkel ha accolto l'iniziativa per la resposanbilità ambientale. Winkel ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 52,8 Prozent angenommen. Bachs hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Bachs (ZH)","À Bachs, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 52,8 pour cent des suffrages. Bachs a approuvé l'initiative, contrairement à son canton.","Bachs (ZH)","A Bachs gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 52,8 per cento di ""sì"". Bachs ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Boppelsen ZH","In Boppelsen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 97,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Boppelsen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Boppelsen (ZH)","Les habitants de Boppelsen rejettent l'initiative sur la responsabilité environnementale avec 97,2 pour cent de non. Boppelsen a rejeté l'initiative, tout comme son canton.","Boppelsen (ZH)","I cittadini di Boppelsen hanno respinto l'iniziativa per la resposanbilità ambientale con il 97,2 per cento di voti contrari. Boppelsen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Buchs ZH","Die Gemeinde Buchs ZH hat die Umweltverantwortungsinitiative mit 99,4 Prozent Ja-Stimmen angenommen. Buchs ZH hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Zürich.","Buchs (ZH)","Les habitants de Buchs (ZH) acceptent l'initiative sur la responsabilité environnementale avec 99,4 pour cent de oui. Le plus fort pourcentage de oui du canton de Zurich a été obtenu à Buchs (ZH).","Buchs (ZH)","I cittadini di Buchs ZH hanno accolto l'iniziativa per la resposanbilità ambientale con il 99,4 per cento di voti a favore. Il maggior numero di ""sì"" nel canton Zurigo è stato ottenuto a Buchs ZH."
"Dällikon ZH","Dällikon hat die Umweltverantwortungsinitiative mit 92,8 Prozent abgelehnt. Dällikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dällikon (ZH)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Dällikon avec 92,8 pour cent de non. Dällikon a rejeté l'initiative, tout comme son canton.","Dällikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Dällikon, dove ha riscosso il 92,8 per cento di ""no"". Dällikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dänikon ZH","Die Gemeinde Dänikon hat die Umweltverantwortungsinitiative mit 50,3 Prozent Ja-Stimmen angenommen. Dänikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Dänikon (ZH)","Les habitants de Dänikon acceptent l'initiative sur la responsabilité environnementale avec 50,3 pour cent de oui. Dänikon a approuvé l'initiative, contrairement à son canton.","Dänikon (ZH)","I cittadini di Dänikon hanno accolto l'iniziativa per la resposanbilità ambientale con il 50,3 per cento di voti a favore. Dänikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Dielsdorf ZH","Nein zur Umweltverantwortungsinitiative in Dielsdorf. Die Gemeinde hat die Vorlage mit 70,1 Prozent abgelehnt. Dielsdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dielsdorf (ZH)","À Dielsdorf, les habitants disent non à 70,1 pour cent à l'initiative sur la responsabilité environnementale. Dielsdorf a rejeté l'initiative, tout comme son canton.","Dielsdorf (ZH)","Nel comune di Dielsdorf, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 70,1 per cento di voti contrari. Dielsdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Hüttikon ZH","Ja zur Umweltverantwortungsinitiative in Hüttikon. Die Gemeinde hat das Volksbegehren mit 64 Prozent der Stimmen angenommen. Hüttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Hüttikon (ZH)","L'initiative sur la responsabilité environnementale passe la rampe à Hüttikon avec 64 pour cent de oui. Hüttikon a approuvé l'initiative, contrairement à son canton.","Hüttikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata accolta a Hüttikon, dove ha riscosso il 64 per cento di voti a favore. Hüttikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Neerach ZH","Nein zur Umweltverantwortungsinitiative in Neerach: Mit 9'814 Nein- zu 7'321 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 57,3 Prozent. Neerach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Neerach (ZH)","L'initiative sur la responsabilité environnementale échoue à Neerach avec 57,3 pour cent des suffrages. Neerach a rejeté l'initiative, tout comme son canton.","Neerach (ZH)","Gli elettori di Neerach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 57,3 per cento di voti contrari. Neerach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Niederglatt ZH","52,6 Prozent der Abstimmenden in der Gemeinde Niederglatt haben Ja gesagt zur Umweltverantwortungsinitiative. Niederglatt hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Niederglatt (ZH)","C'est oui à 52,6 pour cent à l'initiative sur la responsabilité environnementale à Niederglatt. Niederglatt a approuvé l'initiative, contrairement à son canton.","Niederglatt (ZH)","Il 52,6 per cento degli elettori di Niederglatt ha accolto l'iniziativa per la resposanbilità ambientale. Niederglatt ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 74,1 Prozent angenommen. Niederhasli hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Niederhasli (ZH)","À Niederhasli, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 74,1 pour cent des suffrages. Niederhasli a approuvé l'initiative, contrairement à son canton.","Niederhasli (ZH)","A Niederhasli gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 74,1 per cento di ""sì"". Niederhasli ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Niederweningen ZH","64,4 Prozent der Abstimmenden in der Gemeinde Niederweningen haben Ja gesagt zur Umweltverantwortungsinitiative. Niederweningen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Niederweningen (ZH)","C'est oui à 64,4 pour cent à l'initiative sur la responsabilité environnementale à Niederweningen. Niederweningen a approuvé l'initiative, contrairement à son canton.","Niederweningen (ZH)","Il 64,4 per cento degli elettori di Niederweningen ha accolto l'iniziativa per la resposanbilità ambientale. Niederweningen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberglatt ZH","73,3 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zur Umweltverantwortungsinitiative. Oberglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative sur la responsabilité environnementale avec 73,3 pour cent de non. Oberglatt a rejeté l'initiative, tout comme son canton.","Oberglatt (ZH)","Gli abitanti di Oberglatt hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,3 per cento di ""no"". Oberglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberweningen ZH","Die Gemeinde Oberweningen hat die Umweltverantwortungsinitiative mit 65 Prozent Ja-Stimmen angenommen. Oberweningen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Oberweningen (ZH)","Les habitants d'Oberweningen acceptent l'initiative sur la responsabilité environnementale avec 65 pour cent de oui. Oberweningen a approuvé l'initiative, contrairement à son canton.","Oberweningen (ZH)","I cittadini di Oberweningen hanno accolto l'iniziativa per la resposanbilità ambientale con il 65 per cento di voti a favore. Oberweningen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Otelfingen ZH","68,3 Prozent der Stimmbürgerinnen und Stimmbürger von Otelfingen sagen Nein zur Umweltverantwortungsinitiative. Otelfingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Otelfingen (ZH)","Les habitants d'Otelfingen s'opposent à l'initiative sur la responsabilité environnementale avec 68,3 pour cent de non. Otelfingen a rejeté l'initiative, tout comme son canton.","Otelfingen (ZH)","Gli abitanti di Otelfingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 68,3 per cento di ""no"". Otelfingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
